policy_name,coverage_term,annual_premium,provider,sum_assured,critical_illness,type,age_until,gender,smoker,age,most_notable_5,market_share_top,local_companies,provide_ci,provide_hospital_ins,entered_sg
DIRECT - HSBC Life - Term Lite and Termcare,38,366,HSBC Life (Singapore) Pte. Ltd.,200000,1,term,65,m,0,28,0,1,0,1,1,2022
DIRECT- TM Basic Term (Level) (+ Critical Illness),37,368,Tokio Marine Life Insurance Singapore Ltd,200000,1,term,65,m,0,28,0,0,0,1,0,1923
DIRECT - Great Term with Optional DIRECT - Great Critical Care,37,408,Great Eastern Life,200000,1,term,65,m,0,28,1,1,1,1,1,1908
DIRECT - Term,37,432,China Taiping Insurance (Singapore) Pte. Ltd.,200000,1,term,65,m,0,28,0,0,0,1,0,2003
DIRECT - Singlife Term Life,37,440,Singapore Life Ltd.,200000,1,term,65,m,0,28,0,1,1,1,1,2022
DIRECT Star Term (non-renewable),37,450,Income Insurance Limited,200000,1,term,65,m,0,28,1,1,1,1,1,1970
DIRECT - Term Life,37,456,FWD SINGAPORE PTE. LTD.,200000,1,term,65,m,0,28,0,0,0,1,0,2016
DIRECT - China Life Term Plan,37,480,China Life Insurance (Singapore) Pte. Ltd.,200000,1,term,65,m,0,28,0,0,0,1,0,2015
DIRECT- ManuAssure Term (with CI),38,528,Manulife (Singapore) Pte. Ltd.,200000,1,term,65,m,0,28,1,1,0,1,0,1899
DIRECT - PRUprotect term @ 65,37,540,Prudential Assurance Company Singapore (Pte) Limited,200000,1,term,65,m,0,28,1,1,0,1,1,1931
DIRECT - AIA Term Cover,38,600,AIA Singapore,200000,1,term,65,m,0,28,1,1,0,1,1,1931
DIRECT - HSBC Life - Term Lite and Termcare,38,359,HSBC Life (Singapore) Pte. Ltd.,200000,1,term,65,f,0,28,0,1,0,1,1,2022
DIRECT - Term Life,37,366,FWD SINGAPORE PTE. LTD.,200000,1,term,65,f,0,28,0,0,0,1,0,2016
DIRECT - Singlife Term Life,37,402,Singapore Life Ltd.,200000,1,term,65,f,0,28,0,1,1,1,1,2022
DIRECT - Great Term with Optional DIRECT - Great Critical Care,37,414,Great Eastern Life,200000,1,term,65,f,0,28,1,1,1,1,1,1908
DIRECT - Etiqa term life with CI,37,422,Etiqa Insurance Pte. Ltd.,200000,1,term,65,f,0,28,0,0,0,1,0,2007
DIRECT- TM Basic Term (Level) (+ Critical Illness),37,432,Tokio Marine Life Insurance Singapore Ltd,200000,1,term,65,f,0,28,0,0,0,1,0,1923
DIRECT - Term,37,457,China Taiping Insurance (Singapore) Pte. Ltd.,200000,1,term,65,f,0,28,0,0,0,1,0,2003
DIRECT - China Life Term Plan,37,458,China Life Insurance (Singapore) Pte. Ltd.,200000,1,term,65,f,0,28,0,0,0,1,0,2015
DIRECT- ManuAssure Term (with CI),38,485,Manulife (Singapore) Pte. Ltd.,200000,1,term,65,f,0,28,1,1,0,1,0,1899
DIRECT Star Term (non-renewable),37,538,Income Insurance Limited,200000,1,term,65,f,0,28,1,1,1,1,1,1970
DIRECT - PRUprotect term @ 65,37,576,Prudential Assurance Company Singapore (Pte) Limited,200000,1,term,65,f,0,28,1,1,0,1,1,1931
DIRECT - AIA Term Cover,38,614,AIA Singapore,200000,1,term,65,f,0,28,1,1,0,1,1,1931
DIRECT - HSBC Life - Term Lite and Termcare,38,541,HSBC Life (Singapore) Pte. Ltd.,200000,1,term,65,m,1,28,0,1,0,1,1,2022
DIRECT - Etiqa term life with CI,37,554,Etiqa Insurance Pte. Ltd.,200000,1,term,65,m,1,28,0,0,0,1,0,2007
DIRECT- TM Basic Term (Level) (+ Critical Illness),37,596,Tokio Marine Life Insurance Singapore Ltd,200000,1,term,65,m,1,28,0,0,0,1,0,1923
DIRECT - Great Term with Optional DIRECT - Great Critical Care,37,617,Great Eastern Life,200000,1,term,65,m,1,28,1,1,1,1,1,1908
DIRECT - Singlife Term Life,37,642,Singapore Life Ltd.,200000,1,term,65,m,1,28,0,1,1,1,1,2022
DIRECT - Term Life,37,688,FWD SINGAPORE PTE. LTD.,200000,1,term,65,m,1,28,0,0,0,1,0,2016
DIRECT - China Life Term Plan,37,704,China Life Insurance (Singapore) Pte. Ltd.,200000,1,term,65,m,1,28,0,0,0,1,0,2015
DIRECT - PRUprotect term @ 65,37,816,Prudential Assurance Company Singapore (Pte) Limited,200000,1,term,65,m,1,28,1,1,0,1,1,1931
DIRECT Star Term (non-renewable),37,846,Income Insurance Limited,200000,1,term,65,m,1,28,1,1,1,1,1,1970
DIRECT - Term,37,855,China Taiping Insurance (Singapore) Pte. Ltd.,200000,1,term,65,m,1,28,0,0,0,1,0,2003
DIRECT- ManuAssure Term (with CI),38,856,Manulife (Singapore) Pte. Ltd.,200000,1,term,65,m,1,28,1,1,0,1,0,1899
DIRECT - AIA Term Cover,38,960,AIA Singapore,200000,1,term,65,m,1,28,1,1,0,1,1,1931
DIRECT - Singlife Term Life,37,515,Singapore Life Ltd.,200000,1,term,65,f,1,28,0,1,1,1,1,2022
DIRECT - HSBC Life - Term Lite and Termcare,38,516,HSBC Life (Singapore) Pte. Ltd.,200000,1,term,65,f,1,28,0,1,0,1,1,2022
DIRECT - Great Term with Optional DIRECT - Great Critical Care,37,578,Great Eastern Life,200000,1,term,65,f,1,28,1,1,1,1,1,1908
DIRECT - Term Life,37,582,FWD SINGAPORE PTE. LTD.,200000,1,term,65,f,1,28,0,0,0,1,0,2016
DIRECT - Etiqa term life with CI,37,590,Etiqa Insurance Pte. Ltd.,200000,1,term,65,f,1,28,0,0,0,1,0,2007
DIRECT- TM Basic Term (Level) (+ Critical Illness),37,651,Tokio Marine Life Insurance Singapore Ltd,200000,1,term,65,f,1,28,0,0,0,1,0,1923
DIRECT - China Life Term Plan,37,700,China Life Insurance (Singapore) Pte. Ltd.,200000,1,term,65,f,1,28,0,0,0,1,0,2015
DIRECT- ManuAssure Term (with CI),38,756,Manulife (Singapore) Pte. Ltd.,200000,1,term,65,f,1,28,1,1,0,1,0,1899
DIRECT - PRUprotect term @ 65,37,864,Prudential Assurance Company Singapore (Pte) Limited,200000,1,term,65,f,1,28,1,1,0,1,1,1931
DIRECT - Term,37,903,China Taiping Insurance (Singapore) Pte. Ltd.,200000,1,term,65,f,1,28,0,0,0,1,0,2003
DIRECT - AIA Term Cover,38,936,AIA Singapore,200000,1,term,65,f,1,28,1,1,0,1,1,1931
DIRECT Star Term (non-renewable),37,1001,Income Insurance Limited,200000,1,term,65,f,1,28,1,1,1,1,1,1970
DIRECT - Etiqa term life,37,177,Etiqa Insurance Pte. Ltd.,300000,0,term,65,m,0,28,0,0,0,1,0,2007
DIRECT- TM Basic Term (Level),37,195,Tokio Marine Life Insurance Singapore Ltd,300000,0,term,65,m,0,28,0,0,0,1,0,1923
DIRECT Star Term (non-renewable),37,225,Income Insurance Limited,300000,0,term,65,m,0,28,1,1,1,1,1,1970
DIRECT - Term,37,241,China Taiping Insurance (Singapore) Pte. Ltd.,300000,0,term,65,m,0,28,0,0,0,1,0,2003
DIRECT - HSBC Life - Term Lite,38,243,HSBC Life (Singapore) Pte. Ltd.,300000,0,term,65,m,0,28,0,1,0,1,1,2022
DIRECT - China Life Term Plan,37,252,China Life Insurance (Singapore) Pte. Ltd.,300000,0,term,65,m,0,28,0,0,0,1,0,2015
DIRECT - Term Life,37,267,FWD SINGAPORE PTE. LTD.,300000,0,term,65,m,0,28,0,0,0,1,0,2016
DIRECT - Singlife Term Life,37,303,Singapore Life Ltd.,300000,0,term,65,m,0,28,0,1,1,1,1,2022
DIRECT - Great Term,37,304,Great Eastern Life,300000,0,term,65,m,0,28,1,1,1,1,1,1908
DIRECT- ManuAssure Term,38,324,Manulife (Singapore) Pte. Ltd.,300000,0,term,65,m,0,28,1,1,0,1,0,1899
DIRECT - PRUprotect term @ 65,37,327,Prudential Assurance Company Singapore (Pte) Limited,300000,0,term,65,m,0,28,1,1,0,1,1,1931
DIRECT - AIA Term Cover,38,339,AIA Singapore,300000,0,term,65,m,0,28,1,1,0,1,1,1931
Direct-LICS New Secure Future Term Plan,37,339,LIC (Singapore) Pte Ltd,300000,0,term,65,m,0,28,0,0,0,0,0,2013
DIRECT - Etiqa term life,37,147,Etiqa Insurance Pte. Ltd.,300000,0,term,65,f,0,28,0,0,0,1,0,2007
DIRECT- TM Basic Term (Level),37,168,Tokio Marine Life Insurance Singapore Ltd,300000,0,term,65,f,0,28,0,0,0,1,0,1923
DIRECT Star Term (non-renewable),37,169,Income Insurance Limited,300000,0,term,65,f,0,28,1,1,1,1,1,1970
DIRECT - Term Life,37,177,FWD SINGAPORE PTE. LTD.,300000,0,term,65,f,0,28,0,0,0,1,0,2016
DIRECT - Term,37,178,China Taiping Insurance (Singapore) Pte. Ltd.,300000,0,term,65,f,0,28,0,0,0,1,0,2003
DIRECT - HSBC Life - Term Lite,38,181,HSBC Life (Singapore) Pte. Ltd.,300000,0,term,65,f,0,28,0,1,0,1,1,2022
DIRECT - China Life Term Plan,37,183,China Life Insurance (Singapore) Pte. Ltd.,300000,0,term,65,f,0,28,0,0,0,1,0,2015
DIRECT - Great Term,37,205,Great Eastern Life,300000,0,term,65,f,0,28,1,1,1,1,1,1908
DIRECT- ManuAssure Term,38,233,Manulife (Singapore) Pte. Ltd.,300000,0,term,65,f,0,28,1,1,0,1,0,1899
DIRECT - PRUprotect term @ 65,37,234,Prudential Assurance Company Singapore (Pte) Limited,300000,0,term,65,f,0,28,1,1,0,1,1,1931
DIRECT - Singlife Term Life,37,248,Singapore Life Ltd.,300000,0,term,65,f,0,28,0,1,1,1,1,2022
Direct-LICS New Secure Future Term Plan,37,258,LIC (Singapore) Pte Ltd,300000,0,term,65,f,0,28,0,0,0,0,0,2013
DIRECT - AIA Term Cover,38,264,AIA Singapore,300000,0,term,65,f,0,28,1,1,0,1,1,1931
DIRECT- TM Basic Term (Level),37,311,Tokio Marine Life Insurance Singapore Ltd,300000,0,term,65,m,1,28,0,0,0,1,0,1923
DIRECT - Etiqa term life,37,327,Etiqa Insurance Pte. Ltd.,300000,0,term,65,m,1,28,0,0,0,1,0,2007
DIRECT - HSBC Life - Term Lite,38,338,HSBC Life (Singapore) Pte. Ltd.,300000,0,term,65,m,1,28,0,1,0,1,1,2022
DIRECT - China Life Term Plan,37,372,China Life Insurance (Singapore) Pte. Ltd.,300000,0,term,65,m,1,28,0,0,0,1,0,2015
DIRECT Star Term (non-renewable),37,378,Income Insurance Limited,300000,0,term,65,m,1,28,1,1,1,1,1,1970
DIRECT - Term Life,37,408,FWD SINGAPORE PTE. LTD.,300000,0,term,65,m,1,28,0,0,0,1,0,2016
Direct-LICS New Secure Future Term Plan,37,413,LIC (Singapore) Pte Ltd,300000,0,term,65,m,1,28,0,0,0,0,0,2013
DIRECT - Singlife Term Life,37,413,Singapore Life Ltd.,300000,0,term,65,m,1,28,0,1,1,1,1,2022
DIRECT - Great Term,37,429,Great Eastern Life,300000,0,term,65,m,1,28,1,1,1,1,1,1908
DIRECT - Term,37,511,China Taiping Insurance (Singapore) Pte. Ltd.,300000,0,term,65,m,1,28,0,0,0,1,0,2003
DIRECT- ManuAssure Term,38,512,Manulife (Singapore) Pte. Ltd.,300000,0,term,65,m,1,28,1,1,0,1,0,1899
DIRECT - PRUprotect term @ 65,37,522,Prudential Assurance Company Singapore (Pte) Limited,300000,0,term,65,m,1,28,1,1,0,1,1,1931
DIRECT - AIA Term Cover,38,597,AIA Singapore,300000,0,term,65,m,1,28,1,1,0,1,1,1931
DIRECT - HSBC Life - Term Lite,38,225,HSBC Life (Singapore) Pte. Ltd.,300000,0,term,65,f,1,28,0,1,0,1,1,2022
DIRECT- TM Basic Term (Level),37,253,Tokio Marine Life Insurance Singapore Ltd,300000,0,term,65,f,1,28,0,0,0,1,0,1923
DIRECT - Term Life,37,264,FWD SINGAPORE PTE. LTD.,300000,0,term,65,f,1,28,0,0,0,1,0,2016
DIRECT - China Life Term Plan,37,273,China Life Insurance (Singapore) Pte. Ltd.,300000,0,term,65,f,1,28,0,0,0,1,0,2015
DIRECT - Etiqa term life,37,276,Etiqa Insurance Pte. Ltd.,300000,0,term,65,f,1,28,0,0,0,1,0,2007
DIRECT - Great Term,37,281,Great Eastern Life,300000,0,term,65,f,1,28,1,1,1,1,1,1908
DIRECT Star Term (non-renewable),37,284,Income Insurance Limited,300000,0,term,65,f,1,28,1,1,1,1,1,1970
DIRECT - Singlife Term Life,37,314,Singapore Life Ltd.,300000,0,term,65,f,1,28,0,1,1,1,1,2022
DIRECT- ManuAssure Term,38,328,Manulife (Singapore) Pte. Ltd.,300000,0,term,65,f,1,28,1,1,0,1,0,1899
Direct-LICS New Secure Future Term Plan,37,334,LIC (Singapore) Pte Ltd,300000,0,term,65,f,1,28,0,0,0,0,0,2013
DIRECT - PRUprotect term @ 65,37,363,Prudential Assurance Company Singapore (Pte) Limited,300000,0,term,65,f,1,28,1,1,0,1,1,1931
DIRECT - Term,37,399,China Taiping Insurance (Singapore) Pte. Ltd.,300000,0,term,65,f,1,28,0,0,0,1,0,2003
DIRECT - AIA Term Cover,38,417,AIA Singapore,300000,0,term,65,f,1,28,1,1,0,1,1,1931
DIRECT - Etiqa term life with CI,37,519,Etiqa Insurance Pte. Ltd.,300000,1,term,65,m,0,28,0,0,0,1,0,2007
DIRECT- TM Basic Term (Level) (+ Critical Illness),37,519,Tokio Marine Life Insurance Singapore Ltd,300000,1,term,65,m,0,28,0,0,0,1,0,1923
DIRECT - HSBC Life - Term Lite and Termcare,38,549,HSBC Life (Singapore) Pte. Ltd.,300000,1,term,65,m,0,28,0,1,0,1,1,2022
DIRECT - Great Term with Optional DIRECT - Great Critical Care,37,612,Great Eastern Life,300000,1,term,65,m,0,28,1,1,1,1,1,1908
DIRECT - Term Life,37,621,FWD SINGAPORE PTE. LTD.,300000,1,term,65,m,0,28,0,0,0,1,0,2016
DIRECT Star Term (non-renewable),37,623,Income Insurance Limited,300000,1,term,65,m,0,28,1,1,1,1,1,1970
DIRECT - Singlife Term Life,37,640,Singapore Life Ltd.,300000,1,term,65,m,0,28,0,1,1,1,1,2022
DIRECT - Term,37,647,China Taiping Insurance (Singapore) Pte. Ltd.,300000,1,term,65,m,0,28,0,0,0,1,0,2003
DIRECT - China Life Term Plan,37,690,China Life Insurance (Singapore) Pte. Ltd.,300000,1,term,65,m,0,28,0,0,0,1,0,2015
DIRECT- ManuAssure Term (with CI),38,722,Manulife (Singapore) Pte. Ltd.,300000,1,term,65,m,0,28,1,1,0,1,0,1899
DIRECT - PRUprotect term @ 65,37,810,Prudential Assurance Company Singapore (Pte) Limited,300000,1,term,65,m,0,28,1,1,0,1,1,1931
DIRECT - AIA Term Cover,38,900,AIA Singapore,300000,1,term,65,m,0,28,1,1,0,1,1,1931
DIRECT - Term Life,37,510,FWD SINGAPORE PTE. LTD.,300000,1,term,65,f,0,28,0,0,0,1,0,2016
DIRECT - HSBC Life - Term Lite and Termcare,38,538,HSBC Life (Singapore) Pte. Ltd.,300000,1,term,65,f,0,28,0,1,0,1,1,2022
DIRECT - Singlife Term Life,37,587,Singapore Life Ltd.,300000,1,term,65,f,0,28,0,1,1,1,1,2022
DIRECT- TM Basic Term (Level) (+ Critical Illness),37,591,Tokio Marine Life Insurance Singapore Ltd,300000,1,term,65,f,0,28,0,0,0,1,0,1923
DIRECT - Great Term with Optional DIRECT - Great Critical Care,37,620,Great Eastern Life,300000,1,term,65,f,0,28,1,1,1,1,1,1908
DIRECT - Etiqa term life with CI,37,624,Etiqa Insurance Pte. Ltd.,300000,1,term,65,f,0,28,0,0,0,1,0,2007
DIRECT - China Life Term Plan,37,657,China Life Insurance (Singapore) Pte. Ltd.,300000,1,term,65,f,0,28,0,0,0,1,0,2015
DIRECT- ManuAssure Term (with CI),38,678,Manulife (Singapore) Pte. Ltd.,300000,1,term,65,f,0,28,1,1,0,1,0,1899
DIRECT - Term,37,685,China Taiping Insurance (Singapore) Pte. Ltd.,300000,1,term,65,f,0,28,0,0,0,1,0,2003
DIRECT Star Term (non-renewable),37,768,Income Insurance Limited,300000,1,term,65,f,0,28,1,1,1,1,1,1970
DIRECT - PRUprotect term @ 65,37,864,Prudential Assurance Company Singapore (Pte) Limited,300000,1,term,65,f,0,28,1,1,0,1,1,1931
DIRECT - AIA Term Cover,38,921,AIA Singapore,300000,1,term,65,f,0,28,1,1,0,1,1,1931
DIRECT - HSBC Life - Term Lite and Termcare,38,812,HSBC Life (Singapore) Pte. Ltd.,300000,1,term,65,m,1,28,0,1,0,1,1,2022
DIRECT - Etiqa term life with CI,37,822,Etiqa Insurance Pte. Ltd.,300000,1,term,65,m,1,28,0,0,0,1,0,2007
DIRECT- TM Basic Term (Level) (+ Critical Illness),37,866,Tokio Marine Life Insurance Singapore Ltd,300000,1,term,65,m,1,28,0,0,0,1,0,1923
DIRECT - Great Term with Optional DIRECT - Great Critical Care,37,925,Great Eastern Life,300000,1,term,65,m,1,28,1,1,1,1,1,1908
DIRECT - Singlife Term Life,37,937,Singapore Life Ltd.,300000,1,term,65,m,1,28,0,1,1,1,1,2022
DIRECT - Term Life,37,960,FWD SINGAPORE PTE. LTD.,300000,1,term,65,m,1,28,0,0,0,1,0,2016
DIRECT - China Life Term Plan,37,1026,China Life Insurance (Singapore) Pte. Ltd.,300000,1,term,65,m,1,28,0,0,0,1,0,2015
DIRECT- ManuAssure Term (with CI),38,1173,Manulife (Singapore) Pte. Ltd.,300000,1,term,65,m,1,28,1,1,0,1,0,1899
DIRECT Star Term (non-renewable),37,1181,Income Insurance Limited,300000,1,term,65,m,1,28,1,1,1,1,1,1970
DIRECT - PRUprotect term @ 65,37,1224,Prudential Assurance Company Singapore (Pte) Limited,300000,1,term,65,m,1,28,1,1,0,1,1,1931
DIRECT - Term,37,1282,China Taiping Insurance (Singapore) Pte. Ltd.,300000,1,term,65,m,1,28,0,0,0,1,0,2003
DIRECT - AIA Term Cover,38,1440,AIA Singapore,300000,1,term,65,m,1,28,1,1,0,1,1,1931
DIRECT - Singlife Term Life,37,753,Singapore Life Ltd.,300000,1,term,65,f,1,28,0,1,1,1,1,2022
DIRECT - HSBC Life - Term Lite and Termcare,38,774,HSBC Life (Singapore) Pte. Ltd.,300000,1,term,65,f,1,28,0,1,0,1,1,2022
DIRECT - Term Life,37,822,FWD SINGAPORE PTE. LTD.,300000,1,term,65,f,1,28,0,0,0,1,0,2016
DIRECT - Great Term with Optional DIRECT - Great Critical Care,37,867,Great Eastern Life,300000,1,term,65,f,1,28,1,1,1,1,1,1908
DIRECT - Etiqa term life with CI,37,876,Etiqa Insurance Pte. Ltd.,300000,1,term,65,f,1,28,0,0,0,1,0,2007
DIRECT- TM Basic Term (Level) (+ Critical Illness),37,904,Tokio Marine Life Insurance Singapore Ltd,300000,1,term,65,f,1,28,0,0,0,1,0,1923
DIRECT - China Life Term Plan,37,1020,China Life Insurance (Singapore) Pte. Ltd.,300000,1,term,65,f,1,28,0,0,0,1,0,2015
DIRECT- ManuAssure Term (with CI),38,1063,Manulife (Singapore) Pte. Ltd.,300000,1,term,65,f,1,28,1,1,0,1,0,1899
DIRECT - PRUprotect term @ 65,37,1296,Prudential Assurance Company Singapore (Pte) Limited,300000,1,term,65,f,1,28,1,1,0,1,1,1931
DIRECT - Term,37,1354,China Taiping Insurance (Singapore) Pte. Ltd.,300000,1,term,65,f,1,28,0,0,0,1,0,2003
DIRECT - AIA Term Cover,38,1404,AIA Singapore,300000,1,term,65,f,1,28,1,1,0,1,1,1931
DIRECT Star Term (non-renewable),37,1436,Income Insurance Limited,300000,1,term,65,f,1,28,1,1,1,1,1,1970
DIRECT - Etiqa term life,37,228,Etiqa Insurance Pte. Ltd.,400000,0,term,65,m,0,28,0,0,0,1,0,2007
DIRECT- TM Basic Term (Level),37,260,Tokio Marine Life Insurance Singapore Ltd,400000,0,term,65,m,0,28,0,0,0,1,0,1923
DIRECT - Term,37,264,China Taiping Insurance (Singapore) Pte. Ltd.,400000,0,term,65,m,0,28,0,0,0,1,0,2003
DIRECT Star Term (non-renewable),37,300,Income Insurance Limited,400000,0,term,65,m,0,28,1,1,1,1,1,1970
DIRECT - China Life Term Plan,37,316,China Life Insurance (Singapore) Pte. Ltd.,400000,0,term,65,m,0,28,0,0,0,1,0,2015
DIRECT - HSBC Life - Term Lite,38,324,HSBC Life (Singapore) Pte. Ltd.,400000,0,term,65,m,0,28,0,1,0,1,1,2022
DIRECT - Term Life,37,356,FWD SINGAPORE PTE. LTD.,400000,0,term,65,m,0,28,0,0,0,1,0,2016
DIRECT - Singlife Term Life,37,404,Singapore Life Ltd.,400000,0,term,65,m,0,28,0,1,1,1,1,2022
DIRECT - Great Term,37,405,Great Eastern Life,400000,0,term,65,m,0,28,1,1,1,1,1,1908
DIRECT- ManuAssure Term,38,432,Manulife (Singapore) Pte. Ltd.,400000,0,term,65,m,0,28,1,1,0,1,0,1899
DIRECT - PRUprotect term @ 65,37,436,Prudential Assurance Company Singapore (Pte) Limited,400000,0,term,65,m,0,28,1,1,0,1,1,1931
DIRECT - AIA Term Cover,38,452,AIA Singapore,400000,0,term,65,m,0,28,1,1,0,1,1,1931
Direct-LICS New Secure Future Term Plan,37,452,LIC (Singapore) Pte Ltd,400000,0,term,65,m,0,28,0,0,0,0,0,2013
DIRECT - Etiqa term life,37,188,Etiqa Insurance Pte. Ltd.,400000,0,term,65,f,0,28,0,0,0,1,0,2007
DIRECT - Term,37,196,China Taiping Insurance (Singapore) Pte. Ltd.,400000,0,term,65,f,0,28,0,0,0,1,0,2003
DIRECT - China Life Term Plan,37,224,China Life Insurance (Singapore) Pte. Ltd.,400000,0,term,65,f,0,28,0,0,0,1,0,2015
DIRECT- TM Basic Term (Level),37,224,Tokio Marine Life Insurance Singapore Ltd,400000,0,term,65,f,0,28,0,0,0,1,0,1923
DIRECT Star Term (non-renewable),37,225,Income Insurance Limited,400000,0,term,65,f,0,28,1,1,1,1,1,1970
DIRECT - Term Life,37,236,FWD SINGAPORE PTE. LTD.,400000,0,term,65,f,0,28,0,0,0,1,0,2016
DIRECT - HSBC Life - Term Lite,38,241,HSBC Life (Singapore) Pte. Ltd.,400000,0,term,65,f,0,28,0,1,0,1,1,2022
DIRECT - Great Term,37,273,Great Eastern Life,400000,0,term,65,f,0,28,1,1,1,1,1,1908
DIRECT- ManuAssure Term,38,310,Manulife (Singapore) Pte. Ltd.,400000,0,term,65,f,0,28,1,1,0,1,0,1899
DIRECT - PRUprotect term @ 65,37,312,Prudential Assurance Company Singapore (Pte) Limited,400000,0,term,65,f,0,28,1,1,0,1,1,1931
DIRECT - Singlife Term Life,37,330,Singapore Life Ltd.,400000,0,term,65,f,0,28,0,1,1,1,1,2022
Direct-LICS New Secure Future Term Plan,37,344,LIC (Singapore) Pte Ltd,400000,0,term,65,f,0,28,0,0,0,0,0,2013
DIRECT - AIA Term Cover,38,352,AIA Singapore,400000,0,term,65,f,0,28,1,1,0,1,1,1931
DIRECT- TM Basic Term (Level),37,414,Tokio Marine Life Insurance Singapore Ltd,400000,0,term,65,m,1,28,0,0,0,1,0,1923
DIRECT - Etiqa term life,37,428,Etiqa Insurance Pte. Ltd.,400000,0,term,65,m,1,28,0,0,0,1,0,2007
DIRECT - HSBC Life - Term Lite,38,450,HSBC Life (Singapore) Pte. Ltd.,400000,0,term,65,m,1,28,0,1,0,1,1,2022
DIRECT - China Life Term Plan,37,476,China Life Insurance (Singapore) Pte. Ltd.,400000,0,term,65,m,1,28,0,0,0,1,0,2015
DIRECT Star Term (non-renewable),37,504,Income Insurance Limited,400000,0,term,65,m,1,28,1,1,1,1,1,1970
DIRECT - Term Life,37,544,FWD SINGAPORE PTE. LTD.,400000,0,term,65,m,1,28,0,0,0,1,0,2016
Direct-LICS New Secure Future Term Plan,37,550,LIC (Singapore) Pte Ltd,400000,0,term,65,m,1,28,0,0,0,0,0,2013
DIRECT - Singlife Term Life,37,551,Singapore Life Ltd.,400000,0,term,65,m,1,28,0,1,1,1,1,2022
DIRECT - Term,37,561,China Taiping Insurance (Singapore) Pte. Ltd.,400000,0,term,65,m,1,28,0,0,0,1,0,2003
DIRECT - Great Term,37,572,Great Eastern Life,400000,0,term,65,m,1,28,1,1,1,1,1,1908
DIRECT- ManuAssure Term,38,683,Manulife (Singapore) Pte. Ltd.,400000,0,term,65,m,1,28,1,1,0,1,0,1899
DIRECT - PRUprotect term @ 65,37,696,Prudential Assurance Company Singapore (Pte) Limited,400000,0,term,65,m,1,28,1,1,0,1,1,1931
DIRECT - AIA Term Cover,38,796,AIA Singapore,400000,0,term,65,m,1,28,1,1,0,1,1,1931
DIRECT - HSBC Life - Term Lite,38,300,HSBC Life (Singapore) Pte. Ltd.,400000,0,term,65,f,1,28,0,1,0,1,1,2022
DIRECT- TM Basic Term (Level),37,338,Tokio Marine Life Insurance Singapore Ltd,400000,0,term,65,f,1,28,0,0,0,1,0,1923
DIRECT - China Life Term Plan,37,344,China Life Insurance (Singapore) Pte. Ltd.,400000,0,term,65,f,1,28,0,0,0,1,0,2015
DIRECT - Term Life,37,352,FWD SINGAPORE PTE. LTD.,400000,0,term,65,f,1,28,0,0,0,1,0,2016
DIRECT - Etiqa term life,37,360,Etiqa Insurance Pte. Ltd.,400000,0,term,65,f,1,28,0,0,0,1,0,2007
DIRECT - Great Term,37,375,Great Eastern Life,400000,0,term,65,f,1,28,1,1,1,1,1,1908
DIRECT Star Term (non-renewable),37,378,Income Insurance Limited,400000,0,term,65,f,1,28,1,1,1,1,1,1970
DIRECT - Singlife Term Life,37,418,Singapore Life Ltd.,400000,0,term,65,f,1,28,0,1,1,1,1,2022
DIRECT - Term,37,438,China Taiping Insurance (Singapore) Pte. Ltd.,400000,0,term,65,f,1,28,0,0,0,1,0,2003
DIRECT- ManuAssure Term,38,438,Manulife (Singapore) Pte. Ltd.,400000,0,term,65,f,1,28,1,1,0,1,0,1899
Direct-LICS New Secure Future Term Plan,37,446,LIC (Singapore) Pte Ltd,400000,0,term,65,f,1,28,0,0,0,0,0,2013
DIRECT - PRUprotect term @ 65,37,484,Prudential Assurance Company Singapore (Pte) Limited,400000,0,term,65,f,1,28,1,1,0,1,1,1931
DIRECT - AIA Term Cover,38,556,AIA Singapore,400000,0,term,65,f,1,28,1,1,0,1,1,1931
DIRECT - Etiqa term life with CI,37,684,Etiqa Insurance Pte. Ltd.,400000,1,term,65,m,0,28,0,0,0,1,0,2007
DIRECT- TM Basic Term (Level) (+ Critical Illness),37,692,Tokio Marine Life Insurance Singapore Ltd,400000,1,term,65,m,0,28,0,0,0,1,0,1923
DIRECT - HSBC Life - Term Lite and Termcare,38,732,HSBC Life (Singapore) Pte. Ltd.,400000,1,term,65,m,0,28,0,1,0,1,1,2022
DIRECT - Term,37,806,China Taiping Insurance (Singapore) Pte. Ltd.,400000,1,term,65,m,0,28,0,0,0,1,0,2003
DIRECT - Great Term with Optional DIRECT - Great Critical Care,37,816,Great Eastern Life,400000,1,term,65,m,0,28,1,1,1,1,1,1908
DIRECT - Term Life,37,828,FWD SINGAPORE PTE. LTD.,400000,1,term,65,m,0,28,0,0,0,1,0,2016
DIRECT Star Term (non-renewable),37,831,Income Insurance Limited,400000,1,term,65,m,0,28,1,1,1,1,1,1970
DIRECT - Singlife Term Life,37,853,Singapore Life Ltd.,400000,1,term,65,m,0,28,0,1,1,1,1,2022
DIRECT - China Life Term Plan,37,900,China Life Insurance (Singapore) Pte. Ltd.,400000,1,term,65,m,0,28,0,0,0,1,0,2015
DIRECT- ManuAssure Term (with CI),38,963,Manulife (Singapore) Pte. Ltd.,400000,1,term,65,m,0,28,1,1,0,1,0,1899
DIRECT - PRUprotect term @ 65,37,1080,Prudential Assurance Company Singapore (Pte) Limited,400000,1,term,65,m,0,28,1,1,0,1,1,1931
